iter,t-statistic,pvalue,pcutoff
5538,4.9145069,1.00E-06,no
5539,4.743956543,3.00E-06,no
5540,4.060600547,5.70E-05,no
5541,4.195441488,3.20E-05,no
5542,2.561552306,0.010708,no
5543,3.854328877,0.000131,no
5544,2.096194898,0.036559,no
5545,4.082147346,5.20E-05,no
5546,4.818051242,2.00E-06,no
5547,3.99369406,7.50E-05,no
5548,1.564256735,0.11838,yes
5549,3.33383072,0.000919,no
5550,2.683561829,0.007522,no
5551,3.181046354,0.001557,no
5552,4.0902008,5.00E-05,no
5553,2.407691272,0.016409,no
5554,5.091236755,1.00E-06,no
5555,3.68948109,0.000249,no
5556,1.706607779,0.088506,yes
5557,4.409132016,1.30E-05,no
5558,3.727093388,0.000215,no
5559,2.846534769,0.004599,no
5560,2.312968567,0.021123,no
5561,3.120324792,0.001909,no
5562,3.814301831,0.000153,no
5563,2.309099328,0.021338,no
5564,4.832678536,2.00E-06,no
5565,4.513164958,8.00E-06,no
5566,3.237084879,0.001286,no
5567,3.750113988,0.000197,no
5568,4.395482762,1.30E-05,no
5569,2.204352286,0.027947,no
5570,1.357509168,0.175222,yes
5571,3.699709187,0.000239,no
5572,4.369593795,1.50E-05,no
5573,4.564733398,6.00E-06,no
5574,2.046071596,0.041264,no
5575,1.794524844,0.073324,yes
5576,3.261253285,0.001184,no
5577,3.577321488,0.00038,no
5578,5.128921377,0,no
5579,2.753454923,0.006108,no
5580,2.871729928,0.004253,no
5581,3.050770124,0.002402,no
5582,4.096580276,4.90E-05,no
5583,3.266768959,0.001161,no
5584,4.035867516,6.30E-05,no
5585,2.426602752,0.015588,no
5586,4.881897627,1.00E-06,no
5587,2.883366192,0.004101,no
5588,1.928878779,0.054303,yes
5589,3.523433375,0.000464,no
5590,3.307086797,0.001009,no
5591,3.34930812,0.00087,no
5592,3.296323741,0.001048,no
5593,3.9602196,8.60E-05,no
5594,3.218139522,0.001373,no
5595,3.601593493,0.000347,no
5596,1.180498947,0.238354,yes
5597,3.830412663,0.000144,no
5598,2.152667996,0.031815,no
5599,5.593788353,0,no
5600,4.070872995,5.40E-05,no
5601,3.894946035,0.000111,no
5602,3.755164687,0.000193,no
5603,2.966447998,0.003154,no
5604,3.435725958,0.000639,no
5605,2.459068058,0.014262,no
5606,3.697261937,0.000242,no
5607,5.000735976,1.00E-06,no
5608,4.239682247,2.70E-05,no
5609,2.899938499,0.003894,no
5610,4.520374737,8.00E-06,no
5611,3.723584693,0.000218,no
5612,2.936392151,0.003471,no
5613,3.561362783,0.000404,no
5614,3.832930282,0.000143,no
5615,3.330858356,0.000929,no
5616,1.257852169,0.209023,yes
5617,2.829723488,0.004843,no
5618,1.680475785,0.09348,yes
5619,2.897892046,0.003919,no
5620,4.599093745,5.00E-06,no
5621,3.951276382,8.90E-05,no
5622,4.660522015,4.00E-06,no
5623,2.549007259,0.011096,no
5624,2.675474975,0.007703,no
5625,3.676448492,0.000262,no
5626,3.501325437,0.000504,no
5627,3.871128564,0.000122,no
5628,6.060577559,0,no
5629,4.02152962,6.70E-05,no
5630,3.34358494,0.000888,no
5631,3.378774218,0.000784,no
5632,3.473174187,0.000558,no
5633,1.439954553,0.150496,yes
5634,3.375642149,0.000793,no
5635,2.532126911,0.011637,no
5636,3.385692243,0.000765,no
5637,2.402903568,0.016623,no
5638,4.782317093,2.00E-06,no
5639,3.698652654,0.00024,no
5640,2.853597731,0.004499,no
5641,2.967429231,0.003145,no
5642,4.617005726,5.00E-06,no
5643,1.834638147,0.067144,yes
5644,4.093356203,4.90E-05,no
5645,2.036404233,0.042228,no
5646,3.936130376,9.40E-05,no
5647,2.288546448,0.022515,no
5648,1.709841595,0.087906,yes
5649,3.967299968,8.30E-05,no
5650,3.336868571,0.000909,no
5651,2.432399872,0.015343,no
5652,4.060269379,5.70E-05,no
5653,1.804065451,0.071813,yes
5654,2.514658256,0.012223,no
5655,2.975424032,0.003065,no
5656,1.528076998,0.127116,yes
5657,1.721134639,0.085835,yes
5658,4.62882149,5.00E-06,no
5659,4.843872674,2.00E-06,no
5660,3.21226846,0.0014,no
5661,3.064633051,0.002295,no
5662,4.863532772,2.00E-06,no
5663,1.748866502,0.080918,yes
5664,1.377932207,0.168831,yes
5665,4.512408787,8.00E-06,no
5666,4.417020081,1.20E-05,no
5667,4.527010774,7.00E-06,no
5668,3.253880286,0.001214,no
5669,3.847475119,0.000135,no
5670,0.864644146,0.387642,yes
5671,4.467383237,1.00E-05,no
5672,3.181036916,0.001557,no
5673,4.998313882,1.00E-06,no
5674,3.587260562,0.000367,no
5675,2.578499395,0.010203,no
5676,1.984805603,0.047704,no
5677,4.706547387,3.00E-06,no
5678,4.953847611,1.00E-06,no
5679,3.257558562,0.001199,no
5680,4.088652557,5.00E-05,no
5681,3.489023005,0.000527,no
5682,3.706090012,0.000234,no
5683,4.963015733,1.00E-06,no
5684,3.058070249,0.002345,no
5685,4.3259691,1.80E-05,no
5686,4.751010806,3.00E-06,no
5687,2.878820437,0.00416,no
5688,3.949373472,8.90E-05,no
5689,3.385093241,0.000767,no
5690,3.144594164,0.001761,no
5691,1.28704043,0.198666,yes
5692,1.169841157,0.242613,yes
5693,2.037784763,0.042089,no
5694,2.38709968,0.017347,no
5695,2.682500342,0.007545,no
5696,2.52391352,0.011909,no
5697,4.202235436,3.10E-05,no
5698,3.332444885,0.000924,no
5699,5.597193851,0,no
5700,0.980176153,0.327466,yes
5701,3.411235159,0.000698,no
5702,2.733521556,0.006485,no
5703,3.63124663,0.000311,no
5704,4.05503131,5.80E-05,no
5705,1.728830284,0.084447,yes
5706,5.077560311,1.00E-06,no
5707,3.843309659,0.000137,no
5708,1.460431684,0.14479,yes
5709,2.564124576,0.01063,no
5710,3.628591744,0.000314,no
5711,4.039148854,6.20E-05,no
5712,2.760410378,0.005982,no
5713,2.748821202,0.006194,no
5714,4.827051095,2.00E-06,no
5715,2.988493066,0.002939,no
5716,4.003573059,7.20E-05,no
5717,1.572587878,0.116437,yes
5718,4.680939302,4.00E-06,no
5719,2.167764085,0.03064,no
5720,2.04102747,0.041764,no
5721,3.288075776,0.001079,no
5722,2.634465157,0.008684,no
5723,3.580262565,0.000376,no
5724,4.367946596,1.50E-05,no
5725,4.120160228,4.40E-05,no
5726,2.036652777,0.042203,no
5727,5.873160323,0,no
5728,3.470102479,0.000565,no
5729,3.616998451,0.000328,no
5730,3.763387489,0.000187,no
5731,1.508020138,0.132171,yes
5732,5.558371757,0,no
5733,2.790545608,0.00546,no
5734,3.890506075,0.000113,no
5735,3.172300699,0.001604,no
5736,3.02641179,0.0026,no
5737,3.754467945,0.000194,no
5738,4.644572267,4.00E-06,no
5739,4.61354421,5.00E-06,no
5740,4.076876867,5.30E-05,no
5741,4.807048997,2.00E-06,no
5742,4.446466058,1.10E-05,no
5743,3.98514512,7.70E-05,no
5744,3.848880313,0.000134,no
5745,4.51307527,8.00E-06,no
5746,4.051109943,5.90E-05,no
5747,4.275963477,2.30E-05,no
5748,5.174671303,0,no
5749,2.510468613,0.012367,no
5750,4.265743685,2.40E-05,no
5751,1.161753065,0.245881,yes
5752,2.216555934,0.027096,no
5753,3.088174834,0.002124,no
5754,3.434190278,0.000643,no
5755,4.601442882,5.00E-06,no
5756,3.470736832,0.000563,no
5757,2.287525263,0.022575,no
5758,3.185111309,0.001536,no
5759,3.272900676,0.001137,no
5760,2.676040698,0.00769,no
5761,4.500141447,8.00E-06,no
5762,3.084039546,0.002153,no
5763,3.61534157,0.00033,no
5764,5.134482789,0,no
5765,3.254189675,0.001213,no
5766,2.88796109,0.004043,no
5767,1.905704653,0.057253,yes
5768,4.133792263,4.20E-05,no
5769,3.442146853,0.000625,no
5770,4.972171978,1.00E-06,no
5771,5.167810998,0,no
5772,3.480681897,0.000543,no
5773,2.470016003,0.013838,no
5774,1.822120448,0.069025,yes
5775,3.524143602,0.000463,no
5776,2.305539,0.021538,no
5777,3.829469122,0.000144,no
5778,3.302452299,0.001026,no
5779,3.145932523,0.001753,no
5780,1.318330395,0.187987,yes
5781,3.910139599,0.000105,no
5782,2.525136999,0.011869,no
5783,1.863979935,0.062901,yes
5784,1.684991589,0.092604,yes
5785,2.900673972,0.003885,no
5786,3.539063674,0.000438,no
5787,2.75223282,0.006131,no
5788,4.053359218,5.80E-05,no
5789,4.281559312,2.20E-05,no
5790,4.512330964,8.00E-06,no
5791,4.093346908,4.90E-05,no
5792,4.686449841,4.00E-06,no
5793,1.341789304,0.180264,yes
5794,4.088603039,5.00E-05,no
5795,1.862136025,0.063161,yes
5796,2.74615978,0.006244,no
5797,2.040397761,0.041827,no
5798,3.152006088,0.001717,no
5799,4.301375625,2.00E-05,no
5800,1.910625507,0.056615,yes
5801,1.972139892,0.049136,no
5802,4.772775131,2.00E-06,no
5803,3.165972792,0.001638,no
5804,5.168647767,0,no
5805,3.31764677,0.000973,no
5806,2.689466773,0.007392,no
5807,4.042750831,6.10E-05,no
5808,2.893128794,0.003978,no
5809,3.445244059,0.000618,no
5810,4.048303775,6.00E-05,no
5811,3.965194255,8.40E-05,no
5812,3.15905765,0.001677,no
5813,1.996716424,0.046389,no
5814,3.378867176,0.000784,no
5815,2.755216588,0.006076,no
5816,1.799791867,0.072487,yes
5817,3.045094253,0.002447,no
5818,4.691732294,3.00E-06,no
5819,4.752900694,3.00E-06,no
5820,3.981855619,7.80E-05,no
5821,4.38213001,1.40E-05,no
5822,2.957012774,0.003251,no
5823,3.764712243,0.000186,no
5824,4.637570532,4.00E-06,no
5825,4.460480487,1.00E-05,no
5826,4.350088998,1.60E-05,no
5827,2.282809685,0.022854,no
5828,1.50853423,0.13204,yes
5829,4.55408946,7.00E-06,no
5830,1.630968122,0.103517,yes
5831,2.941265938,0.003418,no
5832,2.180886702,0.02965,no
5833,3.539275107,0.000438,no
5834,4.132927132,4.20E-05,no
5835,2.389090771,0.017254,no
5836,2.964904889,0.00317,no
5837,2.799434454,0.005314,no
5838,4.884304616,1.00E-06,no
5839,4.125004238,4.30E-05,no
5840,4.893814962,1.00E-06,no
5841,5.113254998,0,no
5842,2.892864314,0.003981,no
5843,3.048651614,0.002419,no
5844,2.426075877,0.01561,no
5845,3.124394645,0.001884,no
5846,4.539936839,7.00E-06,no
5847,3.277900326,0.001117,no
5848,1.736234968,0.083129,yes
5849,4.222635762,2.90E-05,no
5850,5.284074706,0,no
5851,3.843484024,0.000137,no
5852,1.693665832,0.090942,yes
5853,3.370982346,0.000806,no
5854,2.4692095,0.013869,no
5855,3.827098018,0.000146,no
5856,3.733104548,0.000211,no
5857,3.496602222,0.000513,no
5858,4.239981851,2.70E-05,no
5859,3.599509054,0.00035,no
5860,2.665404072,0.007934,no
5861,2.471479583,0.013782,no
5862,3.424489469,0.000666,no
5863,2.00948308,0.045014,no
5864,4.547812685,7.00E-06,no
5865,4.334738329,1.80E-05,no
5866,4.194602378,3.20E-05,no
5867,4.783565785,2.00E-06,no
5868,3.515470096,0.000478,no
5869,4.901171583,1.00E-06,no
5870,3.53007411,0.000453,no
5871,3.906376649,0.000106,no
5872,1.377843764,0.168858,yes
5873,3.527189072,0.000458,no
5874,4.202095247,3.10E-05,no
5875,3.456952375,0.000592,no
5876,2.075323055,0.038459,no
5877,3.537247058,0.000441,no
5878,2.051561792,0.040724,no
5879,2.396772241,0.016901,no
5880,3.001534013,0.002818,no
5881,1.62658754,0.104445,yes
5882,3.819689157,0.00015,no
5883,4.585589872,6.00E-06,no
5884,4.947690786,1.00E-06,no
5885,3.237574002,0.001284,no
5886,2.460060986,0.014223,no
5887,3.954204547,8.80E-05,no
5888,4.352580466,1.60E-05,no
5889,1.392820439,0.164283,yes
5890,3.166270071,0.001637,no
5891,3.921377786,0.0001,no
5892,3.619834721,0.000324,no
5893,4.136137372,4.10E-05,no
5894,2.234138844,0.025908,no
5895,3.969851991,8.20E-05,no
5896,2.81078857,0.005133,no
5897,4.534039097,7.00E-06,no
5898,5.519293535,0,no
5899,4.719313561,3.00E-06,no
5900,3.007838419,0.002762,no
5901,4.418121221,1.20E-05,no
5902,3.473062966,0.000558,no
5903,2.567140717,0.010539,no
5904,4.086607446,5.10E-05,no
5905,2.682103419,0.007554,no
5906,2.945667786,0.00337,no
5907,3.477669305,0.000549,no
5908,2.972434243,0.003095,no
5909,5.109955397,0,no
5910,4.812282437,2.00E-06,no
5911,4.71476362,3.00E-06,no
5912,2.186687158,0.029221,no
5913,3.410055901,0.000701,no
5914,3.075972146,0.002211,no
5915,3.509140894,0.00049,no
5916,3.727698329,0.000215,no
5917,3.487694632,0.000529,no
5918,4.928431065,1.00E-06,no
5919,1.985731705,0.0476,no
5920,3.509544221,0.000489,no
5921,3.847566891,0.000134,no
5922,3.750857281,0.000197,no
5923,4.119616816,4.40E-05,no
5924,4.583801654,6.00E-06,no
5925,3.934667245,9.50E-05,no
5926,3.608815175,0.000338,no
5927,3.42114906,0.000674,no
5928,3.168772422,0.001623,no
5929,3.478546713,0.000547,no
5930,3.333094645,0.000922,no
5931,1.390811754,0.164891,yes
5932,4.543953653,7.00E-06,no
5933,2.226903889,0.026391,no
5934,5.126811966,0,no
5935,4.702849135,3.00E-06,no
5936,4.207885104,3.00E-05,no
5937,3.575140156,0.000383,no
5938,2.728513,0.006583,no
5939,2.767515223,0.005855,no
5940,2.92151361,0.003638,no
5941,3.201588018,0.001452,no
5942,4.677564127,4.00E-06,no
5943,1.916384211,0.055877,yes
5944,0.969479983,0.332767,yes
5945,3.121509941,0.001902,no
5946,3.463352882,0.000579,no
5947,5.342033322,0,no
5948,3.936505611,9.40E-05,no
5949,4.363503574,1.60E-05,no
5950,4.423523004,1.20E-05,no
5951,2.76125086,0.005966,no
5952,2.671071582,0.007803,no
5953,3.528471288,0.000456,no
5954,4.685235601,4.00E-06,no
5955,3.929514679,9.70E-05,no
5956,3.871399297,0.000122,no
5957,3.565849436,0.000397,no
5958,3.627728428,0.000315,no
5959,3.981857261,7.80E-05,no
5960,3.649454648,0.00029,no
5961,2.942217971,0.003408,no
5962,2.406780353,0.01645,no
5963,3.883847416,0.000116,no
5964,2.048757279,0.040999,no
5965,3.569431868,0.000392,no
5966,4.672582733,4.00E-06,no
5967,2.026936535,0.043191,no
5968,1.613792716,0.107193,yes
5969,3.209696699,0.001413,no
5970,4.918082081,1.00E-06,no
5971,4.694322848,3.00E-06,no
5972,3.795801088,0.000165,no
5973,5.681396412,0,no
5974,2.99490548,0.002879,no
5975,2.651071279,0.008274,no
5976,3.422198712,0.000671,no
5977,3.5445998,0.00043,no
5978,3.653443299,0.000286,no
5979,3.87988095,0.000118,no
5980,4.085455507,5.10E-05,no
5981,3.81661767,0.000152,no
5982,2.480662993,0.013437,no
5983,3.969209341,8.30E-05,no
5984,3.539078688,0.000438,no
5985,4.2368814,2.70E-05,no
5986,1.373327045,0.170257,yes
5987,4.358877297,1.60E-05,no
5988,5.493023569,0,no
5989,4.318347039,1.90E-05,no
5990,3.600783379,0.000348,no
5991,2.220841994,0.026802,no
5992,1.899014732,0.058129,yes
5993,3.9442807,9.10E-05,no
5994,4.529284411,7.00E-06,no
5995,3.480069995,0.000544,no
5996,3.353582754,0.000857,no
5997,1.528001632,0.127135,yes
5998,3.673014542,0.000265,no
5999,4.245124768,2.60E-05,no
6000,4.288345279,2.20E-05,no
6001,3.858412918,0.000129,no
6002,4.063705456,5.60E-05,no
6003,4.194135753,3.20E-05,no
6004,2.305861236,0.02152,no
6005,3.352083249,0.000862,no
6006,3.618253352,0.000326,no
6007,4.567523386,6.00E-06,no
6008,4.932219787,1.00E-06,no
6009,4.321621868,1.90E-05,no
6010,4.388741456,1.40E-05,no
6011,2.93923928,0.00344,no
6012,3.928246635,9.70E-05,no
6013,3.017717581,0.002675,no
6014,4.760889328,3.00E-06,no
6015,1.152896899,0.249495,yes
6016,5.23635864,0,no
6017,3.469634155,0.000565,no
6018,3.190704504,0.001507,no
6019,3.140897417,0.001782,no
6020,4.200464519,3.10E-05,no
6021,1.796854447,0.072953,yes
6022,3.319490914,0.000967,no
6023,2.541947029,0.01132,no
6024,4.295817555,2.10E-05,no
6025,3.446293948,0.000615,no
6026,2.837986847,0.004722,no
6027,2.818799486,0.005008,no
6028,2.105398363,0.035747,no
6029,1.500342244,0.134147,yes
6030,4.220130326,2.90E-05,no
6031,2.088882499,0.037215,no
6032,2.848190775,0.004575,no
6033,3.301160046,0.001031,no
6034,5.450505084,0,no
6035,5.915032824,0,no
6036,1.877956459,0.06096,yes
6037,2.689442494,0.007393,no
6038,2.610006807,0.009321,no
6039,3.381202828,0.000777,no
6040,3.768088942,0.000184,no
6041,2.389730732,0.017224,no
6042,5.118732044,0,no
6043,2.608834841,0.009353,no
6044,4.201983529,3.10E-05,no
6045,2.938705335,0.003446,no
6046,1.723947101,0.085326,yes
6047,4.100867946,4.80E-05,no
6048,3.706077876,0.000234,no
6049,4.266036624,2.40E-05,no
6050,3.943509689,9.20E-05,no
6051,1.140904385,0.254447,yes
6052,3.235233607,0.001295,no
6053,1.770136016,0.077304,yes
6054,4.857408773,2.00E-06,no
6055,4.613206053,5.00E-06,no
6056,4.067258183,5.50E-05,no
6057,4.64522207,4.00E-06,no
6058,4.382368211,1.40E-05,no
6059,4.73764748,3.00E-06,no
6060,2.792653762,0.005425,no
6061,3.930719675,9.60E-05,no
6062,3.765805184,0.000185,no
6063,3.093171056,0.002089,no
6064,3.131945119,0.001837,no
6065,2.453401045,0.014486,no
6066,1.880537728,0.060607,yes
6067,3.976457977,8.00E-05,no
6068,2.928691361,0.003557,no
6069,1.709447998,0.087979,yes
6070,3.367986855,0.000815,no
6071,3.726521182,0.000216,no
6072,4.042922082,6.10E-05,no
6073,4.478486726,9.00E-06,no
6074,3.401697557,0.000722,no
6075,5.234510491,0,no
6076,3.264446759,0.001171,no
6077,1.166379841,0.244008,yes
6078,4.511534028,8.00E-06,no
6079,4.6050907,5.00E-06,no
6080,2.753040998,0.006116,no
6081,3.360559716,0.000836,no
6082,4.62951356,5.00E-06,no
6083,3.461883337,0.000582,no
6084,3.55619998,0.000411,no
6085,5.52517476,0,no
6086,2.464512957,0.01405,no
6087,5.156939552,0,no
6088,4.733079737,3.00E-06,no
6089,3.279231668,0.001112,no
6090,4.359406678,1.60E-05,no
6091,3.306337412,0.001012,no
6092,3.845859816,0.000135,no
6093,4.696586407,3.00E-06,no
6094,3.009363506,0.002748,no
6095,2.771907335,0.005777,no
6096,1.654857538,0.098571,yes
6097,1.972215153,0.049127,no
6098,4.414584174,1.20E-05,no
6099,2.019757408,0.043933,no
6100,4.397562808,1.30E-05,no
6101,2.601005116,0.009566,no
6102,0.828124499,0.407989,yes
6103,2.011752691,0.044774,no
6104,3.072680775,0.002235,no
6105,2.542046764,0.011316,no
6106,4.96286917,1.00E-06,no
6107,4.450640435,1.10E-05,no
6108,1.769559281,0.0774,yes
6109,1.78473678,0.074901,yes
6110,2.534083908,0.011574,no
6111,3.709059125,0.000231,no
6112,4.711276293,3.00E-06,no
6113,3.923165243,9.90E-05,no
6114,3.789326351,0.000169,no
6115,3.400763488,0.000725,no
6116,4.4801615,9.00E-06,no
6117,4.575350576,6.00E-06,no
6118,3.87201895,0.000122,no
6119,3.36368094,0.000827,no
6120,2.879021136,0.004157,no
6121,4.441696399,1.10E-05,no
6122,4.087190149,5.10E-05,no
6123,3.896875194,0.00011,no
6124,3.134529996,0.001821,no
6125,5.054354432,1.00E-06,no
6126,2.793977548,0.005403,no
6127,4.398653067,1.30E-05,no
6128,3.053802259,0.002378,no
6129,2.091085066,0.037017,no
6130,1.532878292,0.125928,yes
6131,3.664302226,0.000274,no
6132,3.040863096,0.002481,no
6133,3.952741311,8.80E-05,no
6134,3.924357643,9.90E-05,no
6135,3.932283622,9.60E-05,no
6136,3.838414823,0.000139,no
6137,3.202347308,0.001449,no
6138,1.164932094,0.244593,yes
6139,4.679184108,4.00E-06,no
6140,3.312488331,0.000991,no
6141,2.857328797,0.004447,no
6142,4.59308709,6.00E-06,no
6143,4.919819951,1.00E-06,no
6144,4.003041048,7.20E-05,no
6145,3.500512056,0.000505,no
6146,3.811259979,0.000155,no
6147,2.693725631,0.0073,no
6148,3.798598253,0.000163,no
6149,2.135696882,0.033182,no
6150,4.031041279,6.40E-05,no
6151,4.204653266,3.10E-05,no
6152,4.356248606,1.60E-05,no
6153,4.751284116,3.00E-06,no
6154,3.408153376,0.000706,no
6155,1.057887164,0.29061,yes
6156,4.102437917,4.80E-05,no
6157,3.163311165,0.001653,no
6158,2.946835461,0.003358,no
6159,4.643412228,4.00E-06,no
6160,4.038502613,6.20E-05,no
6161,4.913192208,1.00E-06,no
6162,3.514177194,0.000481,no
6163,2.650633196,0.008285,no
6164,4.524395376,8.00E-06,no
6165,3.214050991,0.001392,no
6166,4.626495436,5.00E-06,no
6167,3.535270206,0.000445,no
6168,2.324708949,0.020481,no
6169,3.099970915,0.002043,no
6170,5.032028215,1.00E-06,no
6171,1.118906425,0.263709,yes
6172,3.278893086,0.001114,no
6173,4.540735008,7.00E-06,no
6174,3.577541419,0.00038,no
6175,2.086474554,0.037434,no
6176,4.152973182,3.80E-05,no
6177,5.227267211,0,no
6178,4.584370577,6.00E-06,no
6179,3.143278811,0.001768,no
6180,4.590134358,6.00E-06,no
6181,3.508082573,0.000491,no
6182,2.63149985,0.008759,no
6183,3.448623462,0.00061,no
6184,3.059016528,0.002338,no
6185,2.228843811,0.026261,no
6186,4.544731014,7.00E-06,no
6187,4.059239297,5.70E-05,no
6188,2.991163932,0.002914,no
6189,3.661016267,0.000278,no
6190,2.738375548,0.006391,no
6191,1.228103717,0.219977,yes
6192,1.443202112,0.14958,yes
6193,1.743873366,0.081786,yes
6194,3.186210921,0.00153,no
6195,4.282218912,2.20E-05,no
6196,3.469645512,0.000565,no
6197,3.915348554,0.000103,no
6198,1.680764479,0.093423,yes
6199,1.838139664,0.066626,yes
6200,3.372848942,0.000801,no
6201,2.780526386,0.005629,no
6202,3.707960989,0.000232,no
6203,4.640620887,4.00E-06,no
6204,3.311890348,0.000993,no
6205,4.916456338,1.00E-06,no
6206,3.192477359,0.001498,no
6207,4.0116147,6.90E-05,no
6208,1.552943773,0.121059,yes
6209,3.501943483,0.000503,no
6210,3.24121555,0.001268,no
6211,4.126387925,4.30E-05,no
6212,3.3463941,0.000879,no
6213,4.261471999,2.40E-05,no
